                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 4.2748,                 3.2045,                 3.1371,                0.38469,                0.22184,                0.15863,                0.05494,                 3.3043,                 2.5012,                 2.6588,             0.00066077,             0.00066077,             0.00066077
